control_type,hour,wait_time,wait_time_max,wait_time_min,wait_time_median,wait_time_std
ai,0,14.932333333333451,15.15600000000012,inf,14.96400000000012,0.22392740475844022
ai,1,11.15771428571435,15.31200000000012,inf,11.166000000000064,3.976819983876212
ai,2,11.335714285714353,15.516000000000124,inf,11.336000000000068,4.02006767752793
ai,3,11.466690476190546,15.596000000000124,inf,11.704000000000073,3.9940203679720003
ai,4,11.55142857142864,15.660000000000124,inf,12.04800000000008,4.017779179669567
ai,5,11.584428571428644,15.692000000000126,inf,12.07000000000008,4.005796278315847
ai,6,11.608928571428644,15.716000000000127,inf,12.10200000000008,4.009332575627548
ai,7,11.623928571428644,15.724000000000126,inf,12.118000000000078,4.001285656359843
ai,8,11.623928571428644,15.724000000000126,inf,12.118000000000078,4.001285656359843
ai,9,11.623928571428644,15.724000000000126,inf,12.118000000000078,4.001285656359843
ai,10,11.623928571428644,15.724000000000126,inf,12.118000000000078,4.001285656359843
ai,11,11.623928571428644,15.724000000000126,inf,12.118000000000078,4.001285656359843
ai,12,11.623928571428644,15.724000000000126,inf,12.118000000000078,4.001285656359843
ai,13,11.623928571428644,15.724000000000126,inf,12.118000000000078,4.001285656359843
ai,14,11.623928571428644,15.724000000000126,inf,12.118000000000078,4.001285656359843
ai,15,11.623928571428644,15.724000000000126,inf,12.118000000000078,4.001285656359843
ai,16,11.623928571428644,15.724000000000126,inf,12.118000000000078,4.001285656359843
ai,17,11.623928571428644,15.724000000000126,inf,12.118000000000078,4.001285656359843
ai,18,11.623928571428644,15.724000000000126,inf,12.118000000000078,4.001285656359843
ai,19,11.623928571428644,15.724000000000126,inf,12.118000000000078,4.001285656359843
ai,20,11.623928571428644,15.724000000000126,inf,12.118000000000078,4.001285656359843
ai,21,11.623928571428644,15.724000000000126,inf,12.118000000000078,4.001285656359843
ai,22,11.623928571428644,15.724000000000126,inf,12.118000000000078,4.001285656359843
ai,23,11.623928571428644,15.724000000000126,inf,12.118000000000078,4.001285656359843
traditional,0,0.0,0.0,inf,0.0,0.0
traditional,1,1.8170952380952317,2.199999999999992,1.2999999999999954,1.925999999999993,0.3855738181043883
traditional,2,6.949812271062284,12.300000000000033,1.2999999999999954,7.168000000000014,5.052660578765828
traditional,3,20.378716051638165,27.30000000000016,11.400000000000034,22.584000000000174,6.323917024840018
traditional,4,28.788782049602702,37.400000000000375,21.696000000000176,26.992000000000157,5.558019414821831
traditional,5,39.648868551190965,52.40000000000052,25.100000000000342,39.25400000000042,9.677013887508705
traditional,6,39.648868551190965,52.40000000000052,25.100000000000342,39.25400000000042,9.677013887508705
traditional,7,33.66739522670732,52.40000000000052,1.6000000000001435,43.996000000000485,19.983207774417618
traditional,8,8.409868178964466,17.500000000000114,1.6000000000001435,7.316000000000057,6.147985583640381
traditional,9,10.745741509355687,17.500000000000114,1.9839999999999929,12.482000000000086,5.226215856421217
traditional,10,27.82569436445635,42.60000000000029,12.056000000000042,27.456000000000166,10.397511379207181
traditional,11,31.526156843375105,42.60000000000029,15.30000000000013,32.61000000000026,7.860166894884412
traditional,12,45.72936633961454,67.70000000000064,15.30000000000013,47.73800000000054,15.052605736833636
traditional,13,45.72936633961454,67.70000000000064,15.30000000000013,47.73800000000054,15.052605736833636
traditional,14,43.347569688080256,67.70000000000064,2.2560000000001517,49.21400000000053,21.14458742180873
traditional,15,15.271384945533342,32.80000000000023,2.224000000000139,14.184000000000125,10.78206215643241
traditional,16,16.62462359089147,32.80000000000023,2.499999999999991,14.174000000000126,9.69554624078579
traditional,17,33.95914377360533,57.90000000000042,5.499999999999904,32.93200000000025,15.358969342798773
traditional,18,35.92206941187536,57.90000000000042,5.499999999999904,37.448000000000356,13.169312203727396
traditional,19,52.613767013012584,83.00000000000077,15.300000000000132,53.29000000000054,19.000496815637998
traditional,20,52.613767013012584,83.00000000000077,15.300000000000132,53.29000000000054,19.000496815637998
traditional,21,51.540904342132436,83.00000000000077,2.884000000000153,54.24800000000056,23.347567620043666
traditional,22,22.819702698770392,48.10000000000034,2.85200000000014,20.758000000000195,15.006315754372576
traditional,23,23.886028789064213,48.10000000000034,3.155999999999989,20.80600000000019,13.997886164192176
